sp_creole,dbh_cm,ht_m,plot_fname,date,plot_id,plot_loc,data_scribe,plot_no,plot_shp,plot_area
pistache,69.0,16.4,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,56.7,14,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,21.0,12,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,8.2,10,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,22.0,13,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,8.3,13,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
cede,5.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bwa pini,23.5,13,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,21.0,11,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,27.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,6.0,12,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,5.8,10,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,11.0,14,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
neem,14.6,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,5.7,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,5.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,6.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
naranja,5.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
crickcrack,5.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
campeche,12.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
campeche,19.2,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,19.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
neem,13.3,8,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
neem,15.4,8,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,29.8,7,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,26.6,16,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,27.4,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,9.7,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,8.3,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,22.3,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,32.7,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,19.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
kenep,17.7,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
kenep,19.8,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,25.5,14,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,11.5,8,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,25.3,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bwa dom,8.8,4,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,16.7,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
acajou,16.3,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casseia,45.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,19.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,19.8,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,22.7,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,7.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,13.0,7,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,5.2,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,22.7,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,5.2,5.5,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,5.2,6,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,9.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
delen,21.4,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,10.9,7,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
delen,14.8,7,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,9.0,8.5,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,9.5,8,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,26.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,8.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,20.7,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
pistache,5.9,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,37.4,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
palmis,28.9,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,22.6,3,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,25.6,2,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,14.2,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
1,5.6,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,38.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,5.2,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,12.3,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,15.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,16.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,14.8,7,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,38.7,14,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,11.2,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,6.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,6.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,6.3,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,22.9,10,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casseia,16.9,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,5.3,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
acajou,9.3,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,47.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bios blanc,6.3,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
palmis,25.4,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,34.8,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,51.1,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bios blanc,25.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
pistache,5.3,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bwa dom,13.8,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bios blanc,10.1,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bios blanc,6.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bios blanc,5.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
naranja,6.4,5,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
naranaja,8.0,5.5,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bios blanc,5.0,7,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
acacia,10.2,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bios blanc,17.4,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,12.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
palmis,31.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bwa dom,5.8,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,20.7,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
acacia,39.9,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bios blanc,5.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,26.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,28.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,25.2,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,24.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
palmis,26.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,18.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
palmis,33.7,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
naranja,7.6,6,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
naranja,8.7,6.5,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
naranja,11.5,7,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
naranja,10.4,7,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,8.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,30.7,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,10.6,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
pistache,7.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
palmis,32.8,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,52.8,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,41.7,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bwa dom,5.8,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,35.7,12,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,53.0,14,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bwa pini,25.6,14,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
pistache,65.6,17,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,48.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
palmis,31.4,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
pin,12.9,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bwa dom,8.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bwa dom,7.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,8.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
delen,39.3,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
naranja,9.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bwa pini,21.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
naranja,9.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
pistache,5.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
palmis,35.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bwa pini,18.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
palmis,33.2,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
palmis,22.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,23.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,22.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,6.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,6.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,25.7,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
palmis,31.8,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,6.8,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
palmis,39.8,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,28.3,14,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,46.5,14,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
pistache,5.9,6.5,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,6.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,21.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,12.3,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,5.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,9.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
pistache,5.6,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,5.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,34.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,5.3,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,6.1,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,5.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,7.2,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,19.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,9.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
palmis,39.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
guayaba,12.0,4,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
guayaba,8.5,4,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
palmis,30.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bwa pini,28.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
palmis,31.0,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,9.2,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
guayaba,12.5,3.5,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,24.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,22.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,5.3,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,11.9,12,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,9.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
casse,9.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
mango,29.3,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
bois blanc,22.5,,FormularioDAPPandiassou.xlsx,2019-10-29 00:00:00,Pandiassou,,Jose Luis Caballero,26,Pandiassou.shp,0.456313
