sp_creole,dbh_cm,ht_m,ba_m2,plot_no,plot_shp,plot_area,mean_BYsp,sd_BYsp,mean_BYgn,sd_BYgn,mean_BYfm,sd_BYfm,mean_GWDBYspgnfm,sd_GWDBYspgnfm,mean_GWDBYgnfm,sd_GWDBYgnfm,mean_GWDBYgn,sd_GWDBYgn,mean_GWDspgnfm,sd_GWDspgnfm
bayawonn,10.5,5.0,0.008659014751456867,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,8.9,5.0,0.006221138852271189,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.8,6.0,0.0026420794216690155,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,13.5,6.5,0.014313881527918498,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,6.8,5.5,0.0036316811075498014,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.3,5.0,0.002206183440983432,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,6.2,6.9,0.003019070540099791,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.8,5.2,0.0026420794216690155,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,8.0,7.0,0.005026548245743669,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.2,6.5,0.0021237166338267006,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,6.5,6.0,0.0033183072403542195,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,9.1,6.0,0.0065038821910942705,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.9,4.0,0.002733971006786518,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,6.6,5.0,0.0034211943997592854,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.0,3.4,0.0019634954084936213,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,6.4,4.3,0.003216990877275948,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,7.8,5.0,0.004778362426110076,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,7.5,5.0,0.004417864669110647,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,9.1,4.6,0.0065038821910942705,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,9.1,6.2,0.0065038821910942705,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,13.1,5.5,0.013478217882063612,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,6.2,3.2,0.003019070540099791,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,13.1,6.8,0.013478217882063612,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.9,4.0,0.002733971006786518,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,11.1,7.0,0.00967689077121996,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,12.2,6.0,0.01168986626400762,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,9.2,5.0,0.0066476100549960025,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.0,5.0,0.0019634954084936213,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,12.2,6.0,0.01168986626400762,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.2,2.8,0.0021237166338267006,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,8.5,5.0,0.005674501730546564,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,7.3,5.0,0.0041853868127450025,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.3,5.5,0.002206183440983432,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,21.6,6.5,0.03664353671147135,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,15.4,6.0,0.018626502843133885,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,10.2,6.7,0.00817128249198705,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,22.6,7.3,0.04011499659368807,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,9.6,6.6,0.007238229473870883,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,11.3,5.6,0.01002874914842202,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,14.1,4.0,0.015614500886504666,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,6.2,6.9,0.003019070540099791,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.8,5.2,0.0026420794216690155,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,8.0,7.0,0.005026548245743669,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.2,5.0,0.0021237166338267006,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.2,6.5,0.0021237166338267006,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,6.5,6.0,0.0033183072403542195,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,9.1,6.0,0.0065038821910942705,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.9,4.0,0.002733971006786518,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,6.6,5.0,0.0034211943997592854,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.0,3.4,0.0019634954084936213,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,6.4,4.3,0.003216990877275948,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,7.8,5.0,0.004778362426110076,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,7.5,5.0,0.004417864669110647,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,9.1,4.6,0.0065038821910942705,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,9.1,6.2,0.0065038821910942705,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,13.1,5.5,0.013478217882063612,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,6.2,3.2,0.003019070540099791,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,13.1,6.8,0.013478217882063612,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.9,4.0,0.002733971006786518,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,11.1,7.0,0.00967689077121996,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,12.2,6.0,0.01168986626400762,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,9.2,5.0,0.0066476100549960025,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.0,5.0,0.0019634954084936213,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,12.2,6.0,0.01168986626400762,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.2,2.8,0.0021237166338267006,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,8.5,5.0,0.005674501730546564,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,7.3,5.0,0.0041853868127450025,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.3,5.5,0.002206183440983432,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,21.5,6.5,0.03630503010304705,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,15.4,6.0,0.018626502843133885,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,10.2,6.7,0.00817128249198705,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,22.6,7.3,0.04011499659368807,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,9.6,6.6,0.007238229473870883,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,11.3,5.6,0.01002874914842202,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,14.1,4.0,0.015614500886504666,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,9.5,6.0,0.00708821842466197,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,23.0,3.9,0.04154756284372502,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,8.5,5.0,0.005674501730546564,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,7.3,5.0,0.0041853868127450025,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,5.3,5.5,0.002206183440983432,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,21.6,6.5,0.03664353671147135,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,15.4,6.0,0.018626502843133885,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,10.2,6.7,0.00817128249198705,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,22.6,7.3,0.04011499659368807,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,9.6,6.6,0.007238229473870883,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,11.3,5.6,0.01002874914842202,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,14.1,4.0,0.015614500886504666,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,9.5,6.0,0.00708821842466197,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,23.0,3.9,0.04154756284372502,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,8.5,7.0,0.005674501730546564,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,6.5,5.0,0.0033183072403542195,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,6.4,5.0,0.003216990877275948,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,4.5,5.0,0.0015904312808798324,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,13.7,6.8,0.014741138128806702,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,7.7,6.6,0.004656625710783471,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,6.4,6.0,0.003216990877275948,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,18.6,7.5,0.027171634860898127,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,11.5,7.0,0.010386890710931254,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,6.1,4.0,0.002922466566001905,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,17.3,8.0,0.023506181632322237,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,11.0,6.5,0.009503317777109124,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,22.7,5.0,0.040470781961707114,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,7.4,7.5,0.004300840342764428,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,7.9,4.5,0.0049016699377634745,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
bayawonn,6.3,6.5,0.0031172453105244727,19,Plot_2GON.shp,0.859093,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.79375,0.0708232617216773,0.771932291666667,0.0941339098036177,0.771932291666667,0.0941339098036177,0.79375,0.0708232617216773
