all_names,mean_BYsp,sd_BYsp,mean_BYgn,sd_BYgn,med_BYgn,mean_BYfm,sd_BYfm,mean_BYgnfm,sd_BYgnfm,mean_GWDBYspgnfm,sd_GWDBYspgnfm,mean_GWDBYgnfm,sd_GWDBYgnfm,mean_GWDBYgn,sd_GWDBYgn,mean_GWDspgnfm,sd_GWDspgnfm,mean_GWDgnfm,sd_GWDgnfm,mean_GWDBYgnfm_CAT,sd_GWDBYgnfm_CAT
croc de chien,,,0.5,,0.5,0.5,,0.5,,0.4079166666666671,0.0941339098036177,0.4079166666666671,0.0941339098036177,0.4079166666666671,0.0941339098036177,0.377222222222222,0.0941339098036177,0.377222222222222,0.0941339098036177,0.5,0.0941339098036177
croc souris,,,,,,0.8669999999999999,0.21934806000640028,0.8669999999999999,0.21934806000640028,0.637846395955198,0.12340172424716199,0.637846395955198,0.12340172424716199,0.635395299886149,0.177051014041834,0.6373688678653101,0.12340172424716199,0.6373688678653101,0.12340172424716199,0.671522727272727,0.12340172424716199
croc-a-chien,,,,,,0.8669999999999999,0.21934806000640028,0.8669999999999999,0.21934806000640028,0.6709999999999999,0.0941339098036177,0.6709999999999999,0.0941339098036177,0.6709999999999999,0.0941339098036177,0.6709999999999999,0.0941339098036177,0.6709999999999999,0.0941339098036177,0.671522727272727,0.12340172424716199
crocro,,,,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.635395299886149,0.177051014041834,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.37042857142857105,0.12340172424716199
crocro guinee,,,,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.635395299886149,0.177051014041834,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.37042857142857105,0.12340172424716199
croque chien,,,0.5905128205128206,0.10049741337202135,0.6,0.5905128205128206,0.10049741337202135,0.5905128205128206,0.10049741337202135,0.544971109123435,0.0941339098036177,0.544971109123435,0.0941339098036177,0.544971109123435,0.0941339098036177,0.542470421245421,0.0941339098036177,0.542470421245421,0.0941339098036177,0.5243333333333329,0.0941339098036177
crossol marron,,,0.45,0.0,0.45,0.5915384615384617,0.2136916062088134,0.45,0.0,0.5,0.0708232617216773,0.5119,0.0941339098036177,0.5119,0.0941339098036177,0.5,0.0708232617216773,0.518777777777778,0.0941339098036177,0.5048333333333329,0.0941339098036177
croton,,,,,,0.4692857142857139,0.18047268383439533,0.4692857142857139,0.18047268383439533,0.544797565633714,0.12340172424716199,0.544797565633714,0.12340172424716199,0.635395299886149,0.177051014041834,0.5431032182488761,0.12340172424716199,0.5431032182488761,0.12340172424716199,0.5315763888888889,0.12340172424716199
cuassia,,,,,,0.375,0.0,0.375,0.0,0.47,0.0708232617216773,0.376375,0.0941339098036177,0.376375,0.0941339098036177,0.47,0.0708232617216773,0.376375,0.0941339098036177,0.5491666666666671,0.12340172424716199
curatella,,,,,,,,,,0.65,0.0708232617216773,0.65,0.0941339098036177,0.65,0.0941339098036177,0.65,0.0708232617216773,0.65,0.0941339098036177,0.64900160729459,0.18970298025815902
curatella ,,,,,,,,,,0.65,0.0708232617216773,0.65,0.0941339098036177,0.65,0.0941339098036177,0.65,0.0708232617216773,0.65,0.0941339098036177,0.64900160729459,0.18970298025815902
curatella aderno,,,,,,,,,,0.65,0.0708232617216773,0.65,0.0941339098036177,0.65,0.0941339098036177,0.65,0.0708232617216773,0.65,0.0941339098036177,0.64900160729459,0.18970298025815902
