sp_creole,dbh_cm,ht_m,plot_fname,date,plot_id,plot_loc,data_scribe,plot_no,plot_shp,plot_area,lon,lat,meanWD,sdWD
calebasse,21.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.65463825,
zoranj dous,13.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.74,
zoranj dous,10.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.74,
mango,25.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
acajou,38.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129892588000001,
bois blanc,25.9,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
mango,63.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
bois blanc,5.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
acajou,36.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129892588000001,
kasya,6.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6607672727272726,
kaymit,5.5,5.0,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.7274646214629631,
mango,34.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
bwa dom,7.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.47050771875,
acajou,35.8,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129892588000001,
mango,47.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
bois blanc,7.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,7.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
mango,45.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
kasya,7.4,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6607672727272726,
acajou,32.3,10.0,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129892588000001,
bois blanc,8.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
zaboka,30.9,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5199304487179488,
palmis,38.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5426873290846153,
bois blanc,37.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,33.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,43.0,15.0,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
mango,32.4,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
mango,42.3,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
bois blanc,5.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,6.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,6.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,7.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,6.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
palmis,43.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5426873290846153,
mango,45.3,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
mango,22.7,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
mango,48.3,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
bois blanc,6.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
mango,44.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
zoranj dous,12.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.74,
zoranj dous,12.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.74,
zoranj dous,6.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.74,
mango,48.8,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
kasya,6.1,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6607672727272726,
mango,51.7,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
zoranj dous,10.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.74,
bois blanc,6.3,4.5,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
zaboka,26.4,2.0,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5199304487179488,
bois blanc,8.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,5.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,5.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
mango,47.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
bois blanc,8.8,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,9.6,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,7.2,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
mango,39.7,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
zoranj dous,12.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.74,
zoranj dous,7.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.74,
zoranj dous,14.7,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.74,
bois blanc,6.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
kasya,9.4,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6607672727272726,
palmis,33.8,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5426873290846153,
mango,92.6,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
acajou,55.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129892588000001,
mango,45.5,11.0,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
amande,50.3,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5348598806396647,
bois blanc,40.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,9.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,8.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,7.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
gwayav,5.0,4.6,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.8050055454545455,
gwayav,5.9,4.5,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.8050055454545455,
kaymit,5.9,5.0,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.7274646214629631,
kaymit,6.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.7274646214629631,
bois blanc,6.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
,6.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5567344712,
,6.9,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5567344712,
,5.7,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5567344712,
bwa dom,8.6,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.47050771875,
bwa dom,7.8,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.47050771875,
bois blanc,5.7,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,7.8,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,6.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,10.7,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,6.1,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,8.9,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bwa dom,6.2,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.47050771875,
bois blanc,10.3,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,8.7,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,6.3,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
,13.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5567344712,
acajou,43.7,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129892588000001,
mango,46.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
bwa dom,8.4,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.47050771875,
bwa dom,6.3,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.47050771875,
zaboka,35.6,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5199304487179488,
mango,47.2,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
mango,43.9,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
mango,47.2,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
bois blanc,41.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,5.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,5.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,7.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,14.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,6.2,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,8.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
mango,40.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
mango,5.3,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
mango,5.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
zaboka,33.3,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5199304487179488,
palmis,29.2,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5426873290846153,
palmis,43.7,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5426873290846153,
mango,45.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
bois blanc,52.0,16.0,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
cachiman,12.0,8.0,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.4805487873846154,
cachiman,12.5,8.3,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.4805487873846154,
cachiman,8.3,7.7,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.4805487873846154,
cachiman,9.7,7.9,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.4805487873846154,
cachiman,14.0,8.0,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.4805487873846154,
mango,37.4,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
mango,34.7,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
pistach,39.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.3782887331202533,
bois blanc,9.4,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,6.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,36.8,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
mango,61.7,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
bois blanc,8.8,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
bois blanc,10.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
mango,42.0,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
acajou,7.6,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129892588000001,
bois blanc,6.4,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
mango,43.3,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
mango,50.5,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5129076666666665,
zaboka,13.4,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5199304487179488,
bois blanc,40.0,16.0,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
zaboka,30.0,12.0,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5199304487179488,
zaboka,30.0,12.0,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.5199304487179488,
bois blanc,8.2,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.6412994365034015,
campeche,5.8,,FormularioDAPCasimir1.xlsx,2019-10-27 00:00:00,1casimir,,Jose Luis Caballero,21,1casimir.shp,1.931061,-72.0382140704115,19.137964121494836,0.8517857142857143,
